Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF, LCOM2, MAXCC, R-R, NSUB, NSUP, NCO, FOUT, DIT, CCOM, COH, S-R, Superclass, MINC, EXT, INTR, MPC, HVOL, HIER, HLTH, SIX, TCC, NQU, F-IN, MOD, LMC
"MapUtils$PredicatedSortedMap",8,0.00,1.00,20,0.18,2681.77,8,0,4,8,1,136.04,0,31,7.00,8.00,1,0.50,0,1,1,1,2,0,0.00,0.00,org.apache.commons.collections.PredicatedMap,136.04,0,1,0,536.11,0,146,0.00,8,7,0,1,1
"MultiHashMap",12,0.50,2.00,75,0.80,19280.99,14,2,10,12,5,67.13,120,96,16.00,22.00,4,0.50,0,1,6,1,2,25,0.04,0.00,java.util.HashMap,115.61,0,1,0,2412.60,6,525,0.00,24,6,4,1,2
"MultiHashMap$ValueIterator",5,0.00,1.80,21,0.16,3086.76,7,2,10,5,1,172.23,3,31,5.00,1.00,3,0.00,0,0,2,1,1,1,0.50,0.00,java.lang.Object,125.36,0,1,0,489.52,0,125,0.00,9,3,0,1,1
"MultiHashMap$Values",3,0.00,1.33,12,0.07,1214.41,3,0,10,3,1,177.70,3,17,3.00,3.00,2,0.50,0,1,1,1,2,1,0.00,0.00,java.util.AbstractCollection,127.70,0,0,0,219.52,0,60,0.00,4,2,0,1,2
"MultiKey",10,0.19,1.70,44,0.44,16381.04,13,3,2,10,2,71.30,91,61,5.00,34.00,6,0.00,0,0,6,0,1,11,0.17,0.00,java.lang.Object,121.29,0,1,0,1305.98,1,307,0.00,17,4,2,1,0
"MultiMap",1,0.00,1.00,2,0.02,208.76,1,0,1,1,0,91.28,9,3,0.00,1.00,1,0.50,0,1,0,0,2,1,0.00,0.00,,141.27,0,0,0,58.19,0,18,0.00,1,1,0,1,0
"NOPClosure",2,2.00,1.00,6,0.03,308.31,4,2,2,3,8,86.23,17,9,1.00,2.00,1,0.00,0,0,2,1,1,4,0.00,0.00,java.lang.Object,135.74,1,1,1,100.65,0,31,0.00,2,0,7,1,0
"NOPTransformer",2,2.00,1.00,7,0.04,403.83,4,2,2,3,5,84.22,16,10,2.00,2.00,1,0.00,0,0,1,1,1,3,0.00,0.00,java.lang.Object,132.32,1,1,1,111.00,0,34,0.00,2,1,4,1,0
"NodeCachingLinkedList",14,0.00,1.36,68,0.46,8639.75,19,5,5,14,2,73.90,117,86,6.00,38.00,2,0.50,0,1,10,1,2,29,0.20,0.00,org.apache.commons.collections.list.AbstractLinkedList,123.11,0,1,0,1391.88,7,345,0.03,19,4,1,1,4
"NonePredicate",4,0.33,1.50,21,0.16,3742.37,6,2,3,4,4,70.48,37,25,6.00,4.00,3,0.00,0,0,1,2,1,5,0.25,0.00,java.lang.Object,120.39,0,1,0,493.66,0,120,0.00,6,3,2,2,0
"NotNullPredicate",2,2.00,1.00,7,0.04,440.73,4,2,2,3,3,83.92,16,10,1.00,2.00,1,0.00,0,0,1,1,1,3,0.00,0.00,java.lang.Object,132.02,1,1,1,125.97,0,37,0.00,2,1,2,2,0
"NotPredicate",3,0.25,1.33,12,0.09,1313.11,5,2,2,3,3,77.66,26,17,5.00,1.00,2,0.00,0,0,1,1,1,4,0.33,0.00,java.lang.Object,127.44,0,1,0,257.01,0,69,0.00,4,2,2,2,0
"NullComparator",7,0.06,2.00,34,0.33,9801.38,10,3,2,7,6,104.17,101,38,5.00,10.00,4,0.00,0,0,4,1,1,8,0.29,0.00,java.lang.Object,120.16,0,1,0,1004.66,2,239,0.00,14,3,5,1,0
"NullIsExceptionPredicate",3,0.25,1.67,14,0.10,1736.82,5,2,3,3,4,74.13,26,20,6.00,1.00,2,0.00,0,0,1,2,1,4,0.33,0.00,java.lang.Object,123.91,0,1,0,302.85,0,78,0.00,5,2,2,2,0
"NullIsFalsePredicate",3,0.25,1.67,14,0.10,1545.53,5,2,2,3,3,74.53,26,20,5.00,1.00,2,0.00,0,0,1,1,1,4,0.33,0.00,java.lang.Object,124.31,0,1,0,289.51,0,76,0.00,5,2,2,2,0
"NullIsTruePredicate",3,0.25,1.67,14,0.10,1545.53,5,2,2,3,3,74.53,26,20,5.00,1.00,2,0.00,0,0,1,1,1,4,0.33,0.00,java.lang.Object,124.31,0,1,0,289.51,0,76,0.00,5,2,2,2,0
"NullPredicate",2,2.00,1.00,7,0.04,440.73,4,2,2,3,5,83.92,16,10,1.00,2.00,1,0.00,0,0,1,1,1,3,0.00,0.00,java.lang.Object,132.02,1,1,1,125.97,0,37,0.00,2,1,4,2,0
"ObjectArrayIterator",12,0.11,1.50,48,0.42,9891.94,16,4,3,12,4,75.24,109,68,3.00,18.00,5,0.00,1,0,7,1,1,17,0.35,1.00,java.lang.Object,125.23,0,1,0,1261.21,1,300,0.00,18,5,3,1,1
"ObjectArrayListIterator",12,0.73,1.25,35,0.31,5740.62,13,1,3,12,5,82.78,115,52,5.00,22.00,2,0.50,0,1,7,2,2,15,0.33,0.00,org.apache.commons.collections.iterators.ObjectArrayIterator,132.27,0,1,0,937.99,2,239,0.17,15,5,3,1,1
"OnePredicate",4,0.33,1.75,24,0.19,4895.20,6,2,3,4,4,67.34,37,29,6.00,4.00,4,0.00,0,0,1,2,1,5,0.25,0.00,java.lang.Object,117.26,0,1,0,560.97,0,134,0.00,7,3,2,2,0
"OrPredicate",3,0.17,1.33,14,0.12,2338.78,6,3,2,3,3,73.64,29,19,5.00,1.00,2,0.00,0,0,1,1,1,4,0.44,0.00,java.lang.Object,122.97,0,1,0,348.91,0,90,0.00,4,2,2,2,0
"OrderedBidiMap",2,0.00,1.00,3,0.04,476.56,2,0,0,2,15,120.62,27,4,0.00,2.00,1,0.67,0,2,0,2,3,4,0.00,0.00,,145.48,0,0,0,122.31,0,37,0.25,2,2,13,1,0
"OrderedIterator",2,0.00,1.00,3,0.03,232.86,2,0,1,2,12,122.37,11,4,0.00,2.00,1,0.50,0,1,0,0,2,6,0.00,0.00,,147.93,0,0,0,97.95,0,30,0.00,2,2,12,1,0
"OrderedMap",5,0.00,1.00,6,0.22,3176.00,5,0,0,5,13,96.44,42,7,0.00,5.00,1,0.50,0,1,0,2,2,26,0.00,0.00,,145.74,0,0,0,668.00,0,169,0.00,5,5,11,1,0
"OrderedMapIterator",2,0.00,1.00,3,0.04,262.56,2,0,0,2,23,121.95,11,4,0.00,2.00,1,0.67,0,2,0,2,3,6,0.00,0.00,,147.52,0,0,0,111.99,0,33,0.60,2,2,21,1,0
"Predicate",1,0.00,1.00,2,0.01,84.05,1,0,0,1,82,94.39,9,3,0.00,1.00,1,0.00,0,0,0,0,1,1,0.00,0.00,,144.39,0,0,0,35.22,0,12,0.00,1,1,82,1,0
"PredicateTransformer",3,0.25,1.33,12,0.10,1406.38,5,2,3,3,4,77.20,27,17,6.00,1.00,2,0.00,0,0,1,2,1,4,0.33,0.00,java.lang.Object,127.20,0,1,0,290.21,0,75,0.00,4,2,2,1,0
"PredicateUtils",29,0.00,1.00,59,0.53,7802.64,29,0,21,29,45,91.98,293,89,13.00,29.00,1,0.00,0,0,1,23,1,41,0.00,0.00,java.lang.Object,140.13,0,0,0,1600.01,0,438,0.00,29,28,23,1,3
"PredicatedBag",7,0.00,1.00,16,0.13,1611.18,7,0,4,7,9,106.56,42,25,5.00,7.00,1,0.50,1,2,1,3,3,6,0.00,0.33,org.apache.commons.collections.collection.PredicatedCollection,138.78,0,1,0,394.90,2,114,0.00,7,6,6,1,1
"PredicatedBuffer",5,0.00,1.00,11,0.08,883.00,5,0,3,5,7,90.99,42,17,5.00,5.00,1,0.67,0,2,1,3,3,6,0.00,0.00,org.apache.commons.collections.collection.PredicatedCollection,140.30,0,1,0,230.68,1,71,0.00,5,4,4,1,1
"PredicatedCollection",5,1.00,1.80,27,0.23,4298.03,6,1,3,5,7,89.04,64,31,6.00,8.00,3,0.12,6,1,2,2,2,8,0.20,3.00,org.apache.commons.collections.collection.AbstractCollectionDecorator,120.16,0,0,0,680.80,1,161,0.00,9,3,5,1,1
"PredicatedList",13,0.00,1.08,35,0.30,4359.94,13,0,7,13,7,150.66,42,47,9.00,24.00,2,0.67,0,2,2,3,3,7,0.00,0.00,org.apache.commons.collections.collection.PredicatedCollection,134.82,0,1,0,908.34,2,246,0.00,14,11,4,1,2
"PredicatedList$PredicatedListIterator",3,0.00,1.00,9,0.05,524.08,3,0,7,3,1,185.31,3,13,3.00,1.00,1,0.50,0,1,3,1,2,1,0.00,0.00,org.apache.commons.collections.iterators.AbstractListIteratorDecorator,135.31,0,0,0,155.62,1,48,0.00,3,0,0,1,0
"PredicatedMap",6,0.30,1.83,35,0.40,8176.73,8,2,8,6,10,85.10,36,47,9.00,6.00,3,0.33,1,1,3,5,2,5,0.25,0.50,org.apache.commons.collections.map.AbstractMapDecorator,117.33,0,0,0,1209.18,0,273,0.09,11,3,5,1,1
"PredicatedMap$PredicatedMapEntry",2,0.00,1.50,9,0.08,1680.57,3,1,8,2,2,163.14,4,13,6.00,0.00,2,0.50,0,1,1,2,2,1,1.00,0.00,org.apache.commons.collections.keyvalue.AbstractMapEntryDecorator,123.26,0,0,0,249.41,0,61,0.00,3,1,0,1,0
"PredicatedMap$PredicatedMapEntrySet",4,0.00,2.25,31,0.34,16403.76,5,1,8,4,2,144.34,9,35,10.00,0.00,5,0.50,0,1,1,2,2,6,1.00,0.00,org.apache.commons.collections.collection.AbstractCollectionDecorator,108.86,0,1,0,1026.19,0,219,0.18,9,3,0,1,0
"PredicatedMap$PredicatedMapEntrySetIterator",2,1.00,1.00,8,0.06,938.94,3,1,8,2,2,167.16,4,11,11.00,2.00,1,0.50,0,1,1,2,2,1,0.50,0.00,org.apache.commons.collections.iterators.AbstractIteratorDecorator,127.27,0,0,0,190.26,0,51,0.29,2,1,0,1,0
"PredicatedSet",3,0.00,1.00,7,0.05,578.69,3,0,3,3,7,112.66,40,11,5.00,3.00,1,0.50,1,2,1,2,3,5,0.00,0.33,org.apache.commons.collections.collection.PredicatedCollection,139.05,0,1,0,154.60,1,47,0.00,3,2,5,1,0
"PredicatedSortedBag",6,0.00,1.00,13,0.09,1035.16,6,0,3,6,7,98.34,42,21,5.00,6.00,1,0.75,0,3,1,3,4,6,0.00,0.00,org.apache.commons.collections.bag.PredicatedBag,140.63,0,1,0,268.72,1,83,0.00,6,5,4,1,1
"PredicatedSortedMap",9,0.00,1.00,22,0.20,3138.65,9,0,3,9,5,130.12,39,33,8.00,25.00,1,0.67,0,2,1,2,3,6,0.00,0.00,org.apache.commons.collections.map.PredicatedMap,136.27,0,1,0,612.26,0,166,0.00,9,8,3,1,1
"PredicatedSortedSet",9,0.00,1.00,22,0.19,2922.90,9,0,3,9,5,126.28,41,32,8.00,18.00,1,0.75,0,3,1,2,4,6,0.00,0.00,org.apache.commons.collections.set.PredicatedSet,136.51,0,1,0,571.08,1,158,0.00,9,8,3,1,1
"PriorityBuffer",26,0.04,1.92,126,1.52,79032.14,31,5,6,26,3,67.66,241,170,12.00,170.00,8,0.50,0,1,16,2,2,50,0.24,0.00,java.util.AbstractCollection,117.56,0,1,0,4557.37,2,987,0.00,50,10,1,1,8
"PriorityBuffer$Iterator",3,0.50,3.33,30,0.27,15780.36,5,2,6,3,0,103.63,0,45,16.00,0.00,7,0.00,0,0,1,0,1,1,0.83,0.00,java.lang.Object,103.63,0,0,0,823.29,5,171,0.00,10,2,0,1,1
"PriorityQueue",5,0.00,1.00,6,0.16,1238.39,5,0,0,5,1,119.28,29,7,0.00,5.00,1,0.00,0,0,2,0,1,30,0.00,0.00,,148.96,0,0,0,477.92,0,127,0.00,5,3,1,1,0
"PrototypeFactory",2,0.00,3.00,14,0.20,8787.69,2,0,10,2,6,94.81,29,26,16.00,2.00,5,0.00,0,0,1,4,1,3,0.00,0.00,java.lang.Object,110.10,0,0,0,596.68,0,117,0.00,6,1,2,1,0
"PrototypeFactory$PrototypeCloneFactory",3,0.50,2.33,19,0.16,2965.17,6,3,10,3,2,84.75,18,29,7.00,0.00,4,0.00,0,0,2,2,1,7,0.67,0.00,java.lang.Object,116.98,0,1,0,487.91,0,113,0.00,7,1,0,1,1
"PrototypeFactory$PrototypeSerializationFactory",2,0.00,4.00,23,0.23,9201.88,4,2,10,2,2,63.87,13,36,52.00,0.00,7,0.00,0,0,1,2,1,5,0.50,0.00,java.lang.Object,101.67,0,1,0,703.43,0,145,0.00,8,1,0,1,0
"ProxyIterator",7,1.00,1.00,17,0.09,953.52,8,1,1,7,0,98.47,48,25,2.00,12.00,1,0.00,1,0,4,0,1,14,0.14,1.00,java.lang.Object,139.59,0,1,0,266.13,0,85,0.00,7,3,0,1,1
"ProxyIterator",2,0.00,1.00,5,0.03,188.85,2,0,1,2,1,90.74,19,9,0.00,2.00,1,0.50,0,1,2,1,2,3,0.00,0.00,org.apache.commons.collections.iterators.ProxyIterator,140.37,0,0,0,92.47,0,31,0.22,2,0,0,1,0
"ProxyListIterator",13,1.00,1.00,29,0.17,1887.70,14,1,1,13,0,105.82,81,43,6.00,24.00,1,0.00,1,0,6,0,1,20,0.08,1.00,java.lang.Object,140.75,0,1,0,511.30,0,161,0.00,13,7,0,1,1
"ProxyListIterator",2,0.00,1.00,5,0.03,188.85,2,0,1,2,1,99.29,23,9,0.00,2.00,1,0.50,0,1,2,1,2,5,0.00,0.00,org.apache.commons.collections.iterators.ProxyListIterator,140.37,0,0,0,92.47,0,31,0.13,2,0,0,1,0
"ProxyMap",15,0.07,1.00,32,0.21,2755.01,16,1,3,15,1,121.71,76,48,9.00,0.00,1,0.00,3,0,3,0,1,16,0.93,3.00,java.lang.Object,140.67,0,1,0,637.48,0,195,0.00,15,12,1,2,0
"ReferenceMap",24,0.04,2.54,208,2.95,128471.83,40,16,20,25,7,64.18,273,252,18.00,194.00,6,0.50,0,1,12,2,2,31,0.10,0.00,java.util.AbstractMap,106.07,1,0,1,8859.94,1,1752,0.00,61,12,5,1,8
"ReferenceMap",24,0.04,2.54,199,2.93,129042.15,40,16,19,25,6,65.14,274,232,18.00,194.00,6,0.50,0,1,12,1,2,31,0.10,0.00,java.util.AbstractMap,106.77,1,0,1,8799.24,1,1739,0.00,61,12,5,1,8
"ReferenceMap$AbstractCollection",5,0.00,1.20,17,0.13,2317.44,5,0,19,5,1,129.90,0,21,5.00,5.00,2,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,129.90,0,0,0,376.56,0,97,0.00,6,4,0,1,4
"ReferenceMap$AbstractCollection",5,0.00,1.20,17,0.13,2317.44,5,0,20,5,1,129.90,0,21,5.00,5.00,2,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,129.90,0,0,0,376.56,0,97,0.00,6,4,0,1,4
"ReferenceMap$AbstractSet",7,0.00,1.57,30,0.31,8260.18,7,0,20,7,2,122.87,0,42,7.00,7.00,3,0.00,0,0,1,2,1,0,0.00,0.00,java.lang.Object,122.87,0,0,0,921.11,1,216,0.00,11,6,0,1,6
"ReferenceMap$AbstractSet",7,0.00,1.57,28,0.31,8346.73,7,0,19,7,2,123.95,0,38,7.00,7.00,3,0.00,0,0,1,2,1,0,0.00,0.00,java.lang.Object,123.95,0,0,0,915.22,1,214,0.00,11,6,0,1,6
"ReferenceMap$AbstractSet_0",7,0.00,1.14,22,0.17,2989.03,7,0,19,7,1,131.47,0,28,5.00,7.00,2,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,131.47,0,0,0,508.42,1,132,0.00,8,6,0,1,5
"ReferenceMap$AbstractSet_0",7,0.00,1.14,22,0.17,2989.03,7,0,20,7,1,131.47,0,28,5.00,7.00,2,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,131.47,0,0,0,508.42,1,132,0.00,8,6,0,1,5
"ReferenceMap$Entry",8,0.04,2.00,47,0.49,15504.74,12,4,20,8,1,165.70,7,63,8.00,10.00,5,0.00,0,0,1,1,1,2,0.22,0.00,java.lang.Object,115.97,0,1,0,1476.55,1,340,0.00,16,7,0,1,2
"ReferenceMap$Entry",8,0.04,2.12,43,0.50,16749.86,12,4,19,8,1,152.43,2,54,8.00,10.00,5,0.00,0,0,1,1,1,2,0.22,0.00,java.lang.Object,117.12,0,1,0,1496.06,1,343,0.00,17,7,0,1,2
"ReferenceMap$EntryIterator",7,0.29,2.00,56,0.42,10481.30,15,8,20,7,1,160.77,9,71,5.00,1.00,5,0.00,0,0,3,1,1,7,0.38,0.00,java.lang.Object,111.85,0,1,0,1262.45,1,278,0.00,14,4,0,1,5
"ReferenceMap$EntryIterator",7,0.29,2.00,53,0.42,10347.66,15,8,19,7,1,162.43,6,65,5.00,1.00,5,0.00,0,0,3,1,1,6,0.38,0.00,java.lang.Object,112.78,0,1,0,1248.12,1,275,0.00,14,4,0,1,5
"ReferenceMap$KeyIterator",1,0.00,1.00,3,0.02,127.59,1,0,19,1,0,136.39,0,5,2.00,1.00,1,0.50,0,1,0,0,2,0,0.00,0.00,org.apache.commons.collections.EntryIterator,136.39,0,0,0,47.86,1,16,0.00,1,1,0,1,0
"ReferenceMap$KeyIterator",1,0.00,1.00,3,0.02,127.59,1,0,20,1,0,157.00,3,5,2.00,1.00,1,0.50,0,1,0,0,2,1,0.00,0.00,org.apache.commons.collections.map.EntryIterator,136.39,0,0,0,47.86,1,16,0.00,1,1,0,1,0
"ReferenceMap$SoftRef",2,1.00,1.00,7,0.04,445.00,3,1,20,2,0,142.28,7,10,0.00,2.00,1,0.50,0,1,1,0,2,5,0.50,0.00,java.lang.ref.SoftReference,131.99,0,0,0,125.70,0,36,0.00,2,1,0,2,0
"ReferenceMap$SoftRef",2,1.00,1.00,7,0.04,445.00,3,1,19,2,0,178.96,3,10,0.00,2.00,1,0.50,0,1,1,0,2,3,0.50,0.00,java.lang.ref.SoftReference,131.99,0,0,0,125.70,0,36,0.00,2,1,0,2,0
"ReferenceMap$ValueIterator",1,0.00,1.00,3,0.02,127.59,1,0,20,1,0,157.00,3,5,2.00,1.00,1,0.50,0,1,0,0,2,1,0.00,0.00,org.apache.commons.collections.map.EntryIterator,136.39,0,0,0,47.86,1,16,0.00,1,1,0,1,0
"ReferenceMap$ValueIterator",1,0.00,1.00,3,0.02,127.59,1,0,19,1,0,136.39,0,5,2.00,1.00,1,0.50,0,1,0,0,2,0,0.00,0.00,org.apache.commons.collections.EntryIterator,136.39,0,0,0,47.86,1,16,0.00,1,1,0,1,0
"ReferenceMap$WeakRef",2,1.00,1.00,7,0.04,445.00,3,1,20,2,0,178.96,3,10,0.00,2.00,1,0.50,0,1,1,0,2,1,0.50,0.00,java.lang.ref.WeakReference,131.99,0,0,0,125.70,0,36,0.00,2,1,0,2,0
"ReferenceMap$WeakRef",2,1.00,1.00,7,0.04,445.00,3,1,19,2,0,131.99,0,10,0.00,2.00,1,0.50,0,1,1,0,2,0,0.50,0.00,java.lang.ref.WeakReference,131.99,0,0,0,125.70,0,36,0.00,2,1,0,2,0
"ResettableIterator",1,0.00,1.00,2,0.01,107.66,1,0,1,1,21,143.77,4,3,0.00,1.00,1,0.50,0,1,1,0,2,1,0.00,0.00,,143.54,0,0,0,41.22,0,14,0.00,1,0,21,1,0
"ResettableListIterator",1,0.00,1.00,2,0.02,125.77,1,0,1,1,7,143.24,4,3,0.00,1.00,1,0.67,0,2,1,1,3,1,0.00,0.00,,143.01,0,0,0,49.66,0,16,1.50,1,0,6,1,0
"ReverseComparator",5,0.25,1.80,22,0.19,4402.73,7,2,2,5,6,75.58,51,32,5.00,2.00,4,0.00,0,0,2,1,1,5,0.30,0.00,java.lang.Object,123.39,0,1,0,576.21,2,145,0.00,9,3,5,1,0
"SequencedHashMap",40,0.03,1.77,185,2.52,88253.86,48,8,16,40,8,69.65,375,232,16.00,142.00,6,0.00,2,0,10,1,1,130,0.10,2.00,java.lang.Object,119.45,0,1,0,7572.16,2,1651,0.00,71,30,7,1,14
"SequencedHashMap$AbstractCollection",6,0.00,1.83,28,0.24,8601.30,6,0,16,6,2,170.28,5,35,12.00,14.00,6,0.00,0,0,1,2,1,5,0.00,0.00,java.lang.Object,120.77,0,0,0,725.39,2,169,0.00,11,5,0,1,3
"SequencedHashMap$AbstractSet",6,0.00,1.00,14,0.11,1235.75,6,0,16,6,2,178.16,2,21,4.00,10.00,1,0.00,0,0,1,2,1,2,0.00,0.00,java.lang.Object,138.82,0,0,0,320.24,2,89,0.00,6,5,0,1,3
"SequencedHashMap$AbstractSet_0",7,0.00,1.57,22,0.23,7742.80,7,0,16,7,2,170.90,3,35,5.00,17.00,4,0.00,0,0,1,2,1,3,0.00,0.00,java.lang.Object,128.12,0,0,0,703.02,1,169,0.00,11,6,0,1,4
"SequencedHashMap$Entry",7,0.21,1.43,26,0.32,12434.42,11,4,16,7,1,147.38,20,39,46.00,17.00,4,0.00,0,0,1,1,1,8,0.07,0.00,java.lang.Object,123.82,0,1,0,959.22,0,233,0.00,10,6,0,2,2
"SequencedHashMap$OrderedIterator",4,0.33,2.25,32,0.27,8336.72,7,3,16,4,1,115.05,66,42,6.00,0.00,4,0.00,0,0,2,1,1,17,0.58,0.00,java.lang.Object,110.66,0,1,0,808.32,1,173,0.00,9,2,0,1,0
"SetUniqueList",19,0.33,1.32,74,0.67,15179.74,20,1,10,19,6,94.91,112,98,12.00,0.00,3,0.67,0,2,3,4,3,20,0.68,0.00,org.apache.commons.collections.list.AbstractListDecorator,125.81,0,0,0,2006.07,11,496,0.37,25,16,2,1,3
"SetUniqueList$SetListIterator",3,0.00,1.00,13,0.08,963.57,5,2,10,3,1,175.84,4,17,2.00,1.00,1,0.50,0,1,2,1,2,2,0.50,0.00,org.apache.commons.collections.iterators.AbstractIteratorDecorator,127.28,0,0,0,231.71,2,65,0.50,3,1,0,1,0
"SetUniqueList$SetListListIterator",6,0.10,1.17,22,0.15,2069.77,8,2,10,6,1,174.46,3,30,3.00,6.00,2,0.50,0,1,4,1,2,1,0.42,0.00,org.apache.commons.collections.iterators.AbstractListIteratorDecorator,129.70,0,0,0,443.51,4,122,0.35,7,2,0,1,0
"SetUtils",14,2.00,1.36,43,0.44,10953.53,16,2,17,16,16,115.84,205,63,10.00,14.00,4,0.00,0,0,1,13,1,18,0.00,0.00,java.lang.Object,129.72,2,0,2,1310.92,0,324,0.00,19,13,3,1,0
"SetUtils$PredicatedSet",1,0.00,1.00,3,0.02,163.16,1,0,3,1,1,135.55,0,7,0.00,1.00,1,0.50,0,1,1,1,2,0,0.00,0.00,CollectionUtils.PredicatedCollection,135.55,0,1,0,67.19,0,21,0.00,1,0,0,1,0
"SetUtils$PredicatedSortedSet",8,0.00,1.00,20,0.17,2582.64,8,0,3,8,1,136.17,0,31,7.00,8.00,1,0.50,0,1,1,1,2,0,0.00,0.00,org.apache.commons.collections.PredicatedSet,136.17,0,1,0,505.17,0,140,0.00,8,7,0,1,1
"SingletonIterator",5,0.33,1.40,21,0.13,1824.25,8,3,3,5,2,77.95,42,31,3.00,0.00,2,0.00,1,0,3,1,1,6,0.60,1.00,java.lang.Object,127.25,0,1,0,398.96,0,104,0.00,7,2,1,1,0
"SingletonIterator",1,0.00,1.00,3,0.02,152.66,1,0,0,1,2,106.40,13,6,0.00,1.00,1,0.50,0,1,1,1,2,2,0.00,0.00,org.apache.commons.collections.iterators.SingletonIterator,135.78,0,0,0,74.38,0,24,0.00,1,0,1,1,0
"SingletonListIterator",11,0.25,1.36,41,0.28,3994.45,15,4,3,11,3,83.77,82,58,6.00,0.00,2,0.00,0,0,5,1,1,12,0.48,0.00,java.lang.Object,129.21,0,1,0,849.07,0,217,0.00,15,6,2,1,0
"SoftRefHashMap",18,1.00,1.94,99,0.90,23570.84,19,1,9,19,0,107.17,83,120,13.00,34.00,5,0.00,0,0,4,0,1,20,0.06,0.00,java.lang.Object,118.39,1,1,1,2704.23,0,611,0.00,35,14,0,1,6
"SoftRefHashMap$Entry",5,0.25,1.00,16,0.12,2541.79,7,2,9,5,0,112.74,25,23,42.00,10.00,1,0.00,0,0,1,0,1,10,0.30,0.00,java.lang.Object,130.62,0,1,0,368.94,1,103,0.00,5,4,0,0,2
"SortedBag",3,0.00,1.00,4,0.08,769.23,3,0,1,3,17,124.03,16,5,0.00,3.00,1,0.50,0,1,0,1,2,9,0.00,0.00,,147.14,0,0,0,230.03,0,64,0.00,3,3,16,1,0
"SortedBidiMap",2,0.00,1.00,3,0.04,413.13,2,0,1,2,8,135.61,30,4,0.00,2.00,1,0.67,0,2,0,2,3,4,0.00,0.00,,145.97,0,0,0,126.33,0,37,0.75,2,2,6,1,0
"StaticBucketMap",19,0.06,2.37,156,1.62,98471.95,22,3,8,19,5,57.92,185,234,11.00,3.00,4,0.00,0,0,6,0,1,28,0.39,0.00,java.lang.Object,107.10,0,1,0,4864.63,1,1017,0.00,45,13,5,2,5
"StaticBucketMap",19,0.06,2.32,158,1.60,96963.64,22,3,9,19,6,68.61,226,193,11.00,3.00,4,0.00,0,0,6,1,1,32,0.39,0.00,java.lang.Object,106.95,0,1,0,4812.09,1,1009,0.00,44,13,5,2,5
"StaticBucketMap$EntryIterator",4,0.11,2.50,25,0.25,7536.20,7,3,9,5,1,150.26,1,33,6.00,2.00,5,0.00,0,0,1,1,1,1,0.42,0.00,java.lang.Object,114.95,1,1,1,749.80,0,167,0.00,10,3,0,1,3
"StaticBucketMap$EntryIterator",4,0.11,2.50,25,0.25,7536.20,7,3,8,5,1,114.95,0,33,6.00,2.00,5,0.00,0,0,1,1,1,0,0.42,0.00,java.lang.Object,114.95,1,1,1,749.80,0,167,0.00,10,3,0,1,3
"StaticBucketMap$EntrySet",5,0.00,2.00,31,0.31,9590.32,5,0,9,5,1,115.13,0,37,8.00,7.00,4,0.50,0,1,1,1,2,0,0.00,0.00,java.util.AbstractSet,115.13,0,0,0,921.39,1,196,0.00,10,4,0,1,3
"StaticBucketMap$EntrySet",5,0.00,2.00,31,0.31,9590.32,5,0,8,5,1,115.13,0,37,8.00,7.00,4,0.50,0,1,1,1,2,0,0.00,0.00,java.util.AbstractSet,115.13,0,0,0,921.39,1,196,0.00,10,4,0,1,3
"StaticBucketMap$KeyIterator",1,0.00,1.00,3,0.02,127.59,1,0,8,1,0,136.39,0,5,2.00,1.00,1,0.50,0,1,0,0,2,0,0.00,0.00,org.apache.commons.collections.EntryIterator,136.39,0,0,0,47.86,1,16,0.00,1,1,0,1,0
"StaticBucketMap$KeyIterator",1,0.00,1.00,3,0.02,127.59,1,0,9,1,0,136.39,0,5,2.00,1.00,1,0.50,0,1,0,0,2,0,0.00,0.00,org.apache.commons.collections.map.EntryIterator,136.39,0,0,0,47.86,1,16,0.00,1,1,0,1,0
"StaticBucketMap$KeySet",5,0.00,1.40,21,0.20,6126.54,5,0,8,5,1,123.11,0,27,4.00,8.00,3,0.50,0,1,1,1,2,0,0.00,0.00,java.util.AbstractSet,123.11,0,0,0,590.47,2,135,0.00,7,4,0,1,3
"StaticBucketMap$KeySet",5,0.00,1.40,21,0.20,6126.54,5,0,9,5,1,123.11,0,27,4.00,8.00,3,0.50,0,1,1,1,2,0,0.00,0.00,java.util.AbstractSet,123.11,0,0,0,590.47,2,135,0.00,7,4,0,1,3
"StaticBucketMap$Lock",0,0.00,0.00,2,0.00,11.61,1,1,9,0,0,171.00,3,3,0.00,0.00,0,0.00,0,0,0,0,1,1,0.00,0.00,java.lang.Object,171.00,0,0,0,11.61,0,5,0.00,0,0,0,3,0
"StaticBucketMap$Lock",0,0.00,0.00,2,0.00,11.61,1,1,8,0,0,171.00,0,3,0.00,0.00,0,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,171.00,0,0,0,11.61,0,5,0.00,0,0,0,3,0
