Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF, LCOM2, MAXCC, R-R, NSUB, NSUP, NCO, FOUT, DIT, CCOM, COH, S-R, Superclass, MINC, EXT, INTR, MPC, HVOL, HIER, HLTH, SIX, TCC, NQU, F-IN, MOD, LMC
"ReferenceMap",24,0.04,2.54,199,2.93,129042.15,40,16,19,25,6,65.14,274,232,18.00,194.00,6,0.50,0,1,12,1,2,31,0.10,0.00,java.util.AbstractMap,106.77,1,0,1,8799.24,1,1739,0.00,61,12,5,1,8
"ReferenceMap",7,1.00,1.00,18,0.17,1588.00,8,1,4,7,7,133.64,110,27,4.00,10.00,1,0.75,0,3,7,1,4,9,0.00,0.00,org.apache.commons.collections.map.AbstractReferenceMap,136.92,0,1,0,500.25,2,136,0.00,7,0,6,1,0
"ReferenceMap$AbstractCollection",5,0.00,1.20,17,0.13,2317.44,5,0,19,5,1,129.90,0,21,5.00,5.00,2,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,129.90,0,0,0,376.56,0,97,0.00,6,4,0,1,4
"ReferenceMap$AbstractCollection",5,0.00,1.20,17,0.13,2317.44,5,0,20,5,1,129.90,0,21,5.00,5.00,2,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,129.90,0,0,0,376.56,0,97,0.00,6,4,0,1,4
"ReferenceMap$AbstractSet",7,0.00,1.57,30,0.31,8260.18,7,0,20,7,2,122.87,0,42,7.00,7.00,3,0.00,0,0,1,2,1,0,0.00,0.00,java.lang.Object,122.87,0,0,0,921.11,1,216,0.00,11,6,0,1,6
"ReferenceMap$AbstractSet",7,0.00,1.57,28,0.31,8346.73,7,0,19,7,2,123.95,0,38,7.00,7.00,3,0.00,0,0,1,2,1,0,0.00,0.00,java.lang.Object,123.95,0,0,0,915.22,1,214,0.00,11,6,0,1,6
"ReferenceMap$AbstractSet_0",7,0.00,1.14,22,0.17,2989.03,7,0,20,7,1,131.47,0,28,5.00,7.00,2,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,131.47,0,0,0,508.42,1,132,0.00,8,6,0,1,5
"ReferenceMap$AbstractSet_0",7,0.00,1.14,22,0.17,2989.03,7,0,19,7,1,131.47,0,28,5.00,7.00,2,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,131.47,0,0,0,508.42,1,132,0.00,8,6,0,1,5
"ReferenceMap$Entry",8,0.04,2.12,43,0.50,16749.86,12,4,19,8,1,152.43,2,54,8.00,10.00,5,0.00,0,0,1,1,1,2,0.22,0.00,java.lang.Object,117.12,0,1,0,1496.06,1,343,0.00,17,7,0,1,2
"ReferenceMap$Entry",8,0.04,2.00,47,0.49,15504.74,12,4,20,8,1,165.70,7,63,8.00,18.00,5,0.00,0,0,1,1,1,2,0.22,0.00,java.lang.Object,115.97,0,1,0,1476.55,1,340,0.00,16,7,0,1,2
"ReferenceMap$EntryIterator",7,0.29,2.00,53,0.42,10347.66,15,8,19,7,1,162.43,6,65,5.00,1.00,5,0.00,0,0,3,1,1,6,0.38,0.00,java.lang.Object,112.78,0,1,0,1248.12,1,275,0.00,14,4,0,1,5
"ReferenceMap$EntryIterator",7,0.29,2.00,56,0.42,10481.30,15,8,20,7,1,160.77,9,71,5.00,1.00,5,0.00,0,0,3,1,1,7,0.38,0.00,java.lang.Object,111.85,0,1,0,1262.45,1,278,0.00,14,4,0,1,5
"ReferenceMap$KeyIterator",1,0.00,1.00,3,0.02,127.59,1,0,20,1,0,157.00,3,5,2.00,1.00,1,0.50,0,1,0,0,2,1,0.00,0.00,org.apache.commons.collections.map.EntryIterator,136.39,0,0,0,47.86,1,16,0.00,1,1,0,1,0
"ReferenceMap$KeyIterator",1,0.00,1.00,3,0.02,127.59,1,0,19,1,0,136.39,0,5,2.00,1.00,1,0.50,0,1,0,0,2,0,0.00,0.00,org.apache.commons.collections.EntryIterator,136.39,0,0,0,47.86,1,16,0.00,1,1,0,1,0
"ReferenceMap$SoftRef",2,1.00,1.00,7,0.04,445.00,3,1,20,2,0,142.28,7,10,0.00,2.00,1,0.50,0,1,1,0,2,5,0.50,0.00,java.lang.ref.SoftReference,131.99,0,0,0,125.70,0,36,0.00,2,1,0,2,0
"ReferenceMap$SoftRef",2,1.00,1.00,7,0.04,445.00,3,1,19,2,0,178.96,3,10,0.00,2.00,1,0.50,0,1,1,0,2,3,0.50,0.00,java.lang.ref.SoftReference,131.99,0,0,0,125.70,0,36,0.00,2,1,0,2,0
"ReferenceMap$ValueIterator",1,0.00,1.00,3,0.02,127.59,1,0,20,1,0,157.00,3,5,2.00,1.00,1,0.50,0,1,0,0,2,1,0.00,0.00,org.apache.commons.collections.map.EntryIterator,136.39,0,0,0,47.86,1,16,0.00,1,1,0,1,0
"ReferenceMap$ValueIterator",1,0.00,1.00,3,0.02,127.59,1,0,19,1,0,136.39,0,5,2.00,1.00,1,0.50,0,1,0,0,2,0,0.00,0.00,org.apache.commons.collections.EntryIterator,136.39,0,0,0,47.86,1,16,0.00,1,1,0,1,0
"ReferenceMap$WeakRef",2,1.00,1.00,7,0.04,445.00,3,1,19,2,0,131.99,0,10,0.00,2.00,1,0.50,0,1,1,0,2,0,0.50,0.00,java.lang.ref.WeakReference,131.99,0,0,0,125.70,0,36,0.00,2,1,0,2,0
"ReferenceMap$WeakRef",2,1.00,1.00,7,0.04,445.00,3,1,20,2,0,178.96,3,10,0.00,2.00,1,0.50,0,1,1,0,2,1,0.50,0.00,java.lang.ref.WeakReference,131.99,0,0,0,125.70,0,36,0.00,2,1,0,2,0
"ResettableIterator",1,0.00,1.00,2,0.01,107.66,1,0,1,1,28,143.77,4,3,0.00,1.00,1,0.50,0,1,1,0,2,1,0.00,0.00,,143.54,0,0,0,41.22,0,14,0.00,1,0,28,1,0
"ResettableListIterator",1,0.00,1.00,2,0.02,125.77,1,0,1,1,13,143.24,4,3,0.00,1.00,1,0.67,0,2,1,1,3,1,0.00,0.00,,143.01,0,0,0,49.66,0,16,1.50,1,0,12,1,0
"ReverseComparator",5,0.25,1.80,22,0.19,4402.73,7,2,2,5,7,92.28,64,32,5.00,2.00,4,0.00,0,0,2,1,1,9,0.30,0.00,java.lang.Object,123.39,0,1,0,576.21,2,145,0.00,9,3,6,1,0
"ReverseListIterator",11,0.20,1.27,40,0.28,4009.08,14,3,3,11,2,82.69,85,55,7.00,0.00,2,0.00,0,0,5,1,1,15,0.52,0.00,java.lang.Object,129.62,0,1,0,849.51,0,222,0.00,14,6,1,1,0
"SequencedHashMap",40,0.03,1.77,185,2.52,88253.86,48,8,16,40,8,69.65,375,232,16.00,142.00,6,0.00,2,0,10,1,1,130,0.10,2.00,java.lang.Object,119.45,0,1,0,7572.16,2,1651,0.00,71,30,7,1,14
"SequencedHashMap$AbstractCollection",6,0.00,1.83,28,0.24,8601.30,6,0,16,6,2,170.28,5,35,12.00,14.00,6,0.00,0,0,1,2,1,5,0.00,0.00,java.lang.Object,120.77,0,0,0,725.39,2,169,0.00,11,5,0,1,3
"SequencedHashMap$AbstractSet",6,0.00,1.00,14,0.11,1235.75,6,0,16,6,2,178.16,2,21,4.00,10.00,1,0.00,0,0,1,2,1,2,0.00,0.00,java.lang.Object,138.82,0,0,0,320.24,2,89,0.00,6,5,0,1,3
"SequencedHashMap$AbstractSet_0",7,0.00,1.57,22,0.23,7742.80,7,0,16,7,2,170.90,3,35,5.00,17.00,4,0.00,0,0,1,2,1,3,0.00,0.00,java.lang.Object,128.12,0,0,0,703.02,1,169,0.00,11,6,0,1,4
"SequencedHashMap$Entry",7,0.21,1.43,26,0.32,12434.42,11,4,16,7,1,147.38,20,39,46.00,17.00,4,0.00,0,0,1,1,1,8,0.07,0.00,java.lang.Object,123.82,0,1,0,959.22,0,233,0.00,10,6,0,2,2
"SequencedHashMap$OrderedIterator",4,0.33,2.25,32,0.27,8336.72,7,3,16,4,1,115.05,66,42,6.00,0.00,4,0.00,0,0,2,1,1,17,0.58,0.00,java.lang.Object,110.66,0,1,0,808.32,1,173,0.00,9,2,0,1,0
"SetUniqueList",20,0.16,1.50,92,0.88,23863.01,22,2,10,20,7,83.91,130,123,12.00,0.00,4,0.60,1,3,3,4,4,28,0.35,0.25,org.apache.commons.collections.list.AbstractSerializableListDecorator,121.70,0,0,0,2631.81,11,624,0.44,30,17,3,1,3
"SetUniqueList$SetListIterator",3,0.00,1.00,13,0.08,963.57,5,2,10,3,1,175.84,4,17,2.00,1.00,1,0.50,0,1,2,1,2,2,0.50,0.00,org.apache.commons.collections.iterators.AbstractIteratorDecorator,127.28,0,0,0,231.71,2,65,0.50,3,1,0,1,0
"SetUniqueList$SetListListIterator",6,0.10,1.17,22,0.15,2069.77,8,2,10,6,1,174.46,3,30,3.00,6.00,2,0.50,0,1,4,1,2,1,0.42,0.00,org.apache.commons.collections.iterators.AbstractListIteratorDecorator,129.70,0,0,0,443.51,4,122,0.35,7,2,0,1,0
"SetUtils",14,2.00,1.36,43,0.44,10953.53,16,2,17,16,16,117.95,208,63,10.00,14.00,4,0.00,0,0,1,13,1,18,0.00,0.00,java.lang.Object,129.72,2,0,2,1310.92,0,324,0.00,19,13,3,1,0
"SetUtils$PredicatedSet",1,0.00,1.00,3,0.02,163.16,1,0,3,1,1,135.55,0,7,0.00,1.00,1,0.50,0,1,1,1,2,0,0.00,0.00,CollectionUtils.PredicatedCollection,135.55,0,1,0,67.19,0,21,0.00,1,0,0,1,0
"SetUtils$PredicatedSortedSet",8,0.00,1.00,20,0.17,2582.64,8,0,3,8,1,136.17,0,31,7.00,8.00,1,0.50,0,1,1,1,2,0,0.00,0.00,org.apache.commons.collections.PredicatedSet,136.17,0,1,0,505.17,0,140,0.00,8,7,0,1,1
"SingletonIterator",1,0.00,1.00,3,0.02,152.66,1,0,0,1,2,106.40,13,6,0.00,1.00,1,0.50,0,1,1,1,2,2,0.00,0.00,org.apache.commons.collections.iterators.SingletonIterator,135.78,0,0,0,74.38,0,24,0.00,1,0,1,1,0
"SingletonIterator",6,0.20,1.50,27,0.18,2440.51,10,4,3,6,5,76.41,58,40,3.00,0.00,3,0.00,1,0,4,1,1,8,0.42,1.00,java.lang.Object,125.74,0,1,0,532.06,1,137,0.00,9,2,4,1,0
"SingletonListIterator",11,0.25,1.36,41,0.28,3994.45,15,4,3,11,3,83.77,82,58,6.00,0.00,2,0.00,0,0,5,1,1,12,0.48,0.00,java.lang.Object,129.21,0,1,0,849.07,0,217,0.00,15,6,2,1,0
"SingletonMap",34,0.23,1.24,110,1.02,20007.03,37,3,16,34,12,85.26,249,162,19.00,202.00,4,0.00,0,0,7,8,1,48,0.11,0.00,java.lang.Object,129.88,0,1,0,3055.36,1,754,0.00,42,27,4,1,6
"SingletonMap$SingletonMapIterator",11,0.13,1.55,42,0.31,4880.08,14,3,16,11,4,168.64,4,61,7.00,0.00,2,0.00,0,0,3,4,1,2,0.45,0.00,java.lang.Object,128.10,0,1,0,944.56,0,237,0.00,17,8,0,1,2
"SingletonMap$SingletonValues",6,0.40,1.00,16,0.10,919.14,8,2,16,6,2,185.58,4,23,3.00,10.00,1,0.50,0,1,2,2,2,1,0.17,0.00,java.util.AbstractSet,137.67,0,1,0,289.01,0,84,0.00,6,4,0,1,0
"SoftRefHashMap",18,1.00,1.94,99,0.90,23570.84,19,1,9,19,0,107.17,83,120,13.00,34.00,5,0.00,0,0,4,0,1,20,0.06,0.00,java.lang.Object,118.39,1,1,1,2704.23,0,611,0.00,35,14,0,1,6
"SoftRefHashMap$Entry",5,0.25,1.00,16,0.12,2541.79,7,2,9,5,0,112.74,25,23,42.00,10.00,1,0.00,0,0,1,0,1,10,0.30,0.00,java.lang.Object,130.62,0,1,0,368.94,1,103,0.00,5,4,0,0,2
"SortedBag",3,0.00,1.00,4,0.08,769.23,3,0,1,3,17,124.03,16,5,0.00,3.00,1,0.50,0,1,0,1,2,9,0.00,0.00,,147.14,0,0,0,230.03,0,64,0.00,3,3,16,1,0
"SortedBidiMap",2,0.00,1.00,3,0.04,413.13,2,0,1,2,9,135.61,30,4,0.00,2.00,1,0.67,0,2,0,2,3,4,0.00,0.00,,145.97,0,0,0,126.33,0,37,0.75,2,2,7,1,0
"StaticBucketMap",19,0.06,2.32,159,1.61,97840.45,22,3,9,19,6,68.87,227,195,11.00,3.00,4,0.00,0,0,6,1,1,32,0.39,0.00,java.lang.Object,106.82,0,1,0,4841.05,1,1015,0.00,44,13,5,2,5
"StaticBucketMap",19,0.06,2.37,156,1.62,98471.95,22,3,8,19,5,58.04,186,234,11.00,3.00,4,0.00,0,0,6,0,1,28,0.39,0.00,java.lang.Object,107.10,0,1,0,4864.63,1,1017,0.00,45,13,5,2,5
"StaticBucketMap$EntryIterator",4,0.11,2.50,25,0.25,7536.20,7,3,9,5,1,150.26,1,33,6.00,2.00,5,0.00,0,0,1,1,1,1,0.42,0.00,java.lang.Object,114.95,1,1,1,749.80,0,167,0.00,10,3,0,1,3
"StaticBucketMap$EntryIterator",4,0.11,2.50,25,0.25,7536.20,7,3,8,5,1,114.95,0,33,6.00,2.00,5,0.00,0,0,1,1,1,0,0.42,0.00,java.lang.Object,114.95,1,1,1,749.80,0,167,0.00,10,3,0,1,3
"StaticBucketMap$EntrySet",5,0.00,2.00,31,0.31,9590.32,5,0,8,5,1,115.13,0,37,8.00,7.00,4,0.50,0,1,1,1,2,0,0.00,0.00,java.util.AbstractSet,115.13,0,0,0,921.39,1,196,0.00,10,4,0,1,3
"StaticBucketMap$EntrySet",5,0.00,2.00,31,0.31,9590.32,5,0,9,5,1,115.13,0,37,8.00,7.00,4,0.50,0,1,1,1,2,0,0.00,0.00,java.util.AbstractSet,115.13,0,0,0,921.39,1,196,0.00,10,4,0,1,3
"StaticBucketMap$KeyIterator",1,0.00,1.00,3,0.02,127.59,1,0,8,1,0,136.39,0,5,2.00,1.00,1,0.50,0,1,0,0,2,0,0.00,0.00,org.apache.commons.collections.EntryIterator,136.39,0,0,0,47.86,1,16,0.00,1,1,0,1,0
"StaticBucketMap$KeyIterator",1,0.00,1.00,3,0.02,127.59,1,0,9,1,0,136.39,0,5,2.00,1.00,1,0.50,0,1,0,0,2,0,0.00,0.00,org.apache.commons.collections.map.EntryIterator,136.39,0,0,0,47.86,1,16,0.00,1,1,0,1,0
"StaticBucketMap$KeySet",5,0.00,1.40,21,0.20,6126.54,5,0,8,5,1,123.11,0,27,4.00,8.00,3,0.50,0,1,1,1,2,0,0.00,0.00,java.util.AbstractSet,123.11,0,0,0,590.47,2,135,0.00,7,4,0,1,3
"StaticBucketMap$KeySet",5,0.00,1.40,21,0.20,6126.54,5,0,9,5,1,123.11,0,27,4.00,8.00,3,0.50,0,1,1,1,2,0,0.00,0.00,java.util.AbstractSet,123.11,0,0,0,590.47,2,135,0.00,7,4,0,1,3
"StaticBucketMap$Lock",0,0.00,0.00,2,0.00,11.61,1,1,9,0,0,171.00,3,3,0.00,0.00,0,0.00,0,0,0,0,1,1,0.00,0.00,java.lang.Object,171.00,0,0,0,11.61,0,5,0.00,0,0,0,3,0
"StaticBucketMap$Lock",0,0.00,0.00,2,0.00,11.61,1,1,8,0,0,171.00,0,3,0.00,0.00,0,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,171.00,0,0,0,11.61,0,5,0.00,0,0,0,3,0
"StaticBucketMap$Node",5,0.17,1.60,20,0.24,9651.11,8,3,8,5,1,169.17,3,36,48.00,0.00,4,0.00,0,0,0,1,1,1,0.47,0.00,java.lang.Object,122.30,0,1,0,732.31,0,172,0.00,8,5,0,3,0
"StaticBucketMap$Node",5,0.17,1.40,21,0.23,8197.33,8,3,9,5,1,171.41,4,32,48.00,0.00,3,0.00,0,0,0,1,1,2,0.47,0.00,java.lang.Object,122.11,0,1,0,698.91,0,166,0.00,7,5,0,3,0
"StaticBucketMap$ValueIterator",1,0.00,1.00,3,0.02,127.59,1,0,9,1,0,136.39,0,5,2.00,1.00,1,0.50,0,1,0,0,2,0,0.00,0.00,org.apache.commons.collections.map.EntryIterator,136.39,0,0,0,47.86,1,16,0.00,1,1,0,1,0
"StaticBucketMap$ValueIterator",1,0.00,1.00,3,0.02,127.59,1,0,8,1,0,136.39,0,5,2.00,1.00,1,0.50,0,1,0,0,2,0,0.00,0.00,org.apache.commons.collections.EntryIterator,136.39,0,0,0,47.86,1,16,0.00,1,1,0,1,0
"StaticBucketMap$Values",3,0.00,1.00,7,0.04,383.91,3,0,9,3,1,140.45,0,11,2.00,3.00,1,0.50,0,1,1,1,2,0,0.00,0.00,java.util.AbstractCollection,140.45,0,0,0,120.92,0,39,0.00,3,2,0,1,2
"StaticBucketMap$Values",3,0.00,1.00,7,0.04,383.91,3,0,8,3,1,140.45,0,11,2.00,3.00,1,0.50,0,1,1,1,2,0,0.00,0.00,java.util.AbstractCollection,140.45,0,0,0,120.92,0,39,0.00,3,2,0,1,2
"StringStack",12,0.27,1.83,63,0.58,28876.92,13,1,3,12,1,71.37,90,103,8.00,0.00,5,0.00,0,0,2,0,1,14,0.75,0.00,java.lang.Object,117.09,0,1,0,1738.45,0,395,0.00,22,10,1,1,5
"StringValueTransformer",3,0.50,1.00,9,0.05,567.84,5,2,2,4,3,85.27,26,13,4.00,4.00,1,0.00,0,0,1,1,1,4,0.17,0.00,java.lang.Object,135.04,1,1,1,157.96,0,47,0.00,3,2,2,2,0
"SwitchClosure",7,0.08,2.14,58,0.64,32654.61,11,4,5,7,6,59.86,72,68,17.00,4.00,5,0.00,0,0,2,4,1,9,0.32,0.00,java.lang.Object,107.36,0,1,0,1927.45,0,388,0.00,15,5,2,1,0
"SwitchTransformer",7,0.08,2.14,57,0.64,32919.06,11,4,5,7,6,61.32,74,67,18.00,4.00,5,0.00,0,0,1,4,1,9,0.32,0.00,java.lang.Object,107.61,0,1,0,1930.52,0,389,0.00,15,6,2,1,0
"SynchronizedBag",8,1.00,1.00,23,0.18,2527.49,9,1,4,8,6,112.13,42,37,6.00,14.00,1,0.33,1,1,2,3,2,7,0.00,0.50,org.apache.commons.collections.collection.SynchronizedCollection,133.98,0,1,0,529.55,0,146,0.00,8,6,3,1,1
"SynchronizedBag$SynchronizedBagSet",1,0.00,1.00,3,0.02,84.08,1,0,4,1,1,87.82,9,5,0.00,1.00,1,0.67,0,2,1,1,3,4,0.00,0.00,org.apache.commons.collections.set.SynchronizedSet,137.82,0,0,0,46.04,0,16,0.00,1,0,0,0,0
"SynchronizedBuffer",6,1.00,1.00,16,0.10,1157.81,7,1,2,6,4,95.97,41,25,5.00,14.00,1,0.25,2,1,2,2,2,7,0.00,1.00,org.apache.commons.collections.collection.SynchronizedCollection,136.88,0,1,0,305.34,0,91,0.00,6,4,2,1,1
"SynchronizedCollection",19,0.24,1.16,65,0.46,7376.19,22,3,3,19,8,154.28,54,103,9.00,0.00,2,0.00,9,0,3,0,1,7,0.56,9.00,java.lang.Object,130.42,0,1,0,1365.60,0,366,0.00,22,16,8,1,0
"SynchronizedList",14,1.00,1.00,39,0.31,4594.30,15,1,4,14,4,126.44,62,62,8.00,10.00,1,0.50,0,1,3,1,2,11,0.00,0.00,org.apache.commons.collections.collection.SynchronizedCollection,134.36,0,1,0,944.74,0,258,0.00,14,11,3,1,1
"SynchronizedPriorityQueue",7,0.00,1.00,16,0.11,1450.14,8,1,1,7,1,95.76,50,24,5.00,0.00,1,0.00,0,0,3,1,1,8,1.00,0.00,java.lang.Object,139.14,0,1,0,323.38,0,96,0.00,7,4,0,2,0
"SynchronizedSet",4,1.00,1.00,10,0.06,673.49,5,1,2,4,4,89.25,39,15,5.00,6.00,1,0.33,1,1,2,1,2,6,0.00,0.50,org.apache.commons.collections.collection.SynchronizedCollection,138.39,0,1,0,194.64,0,59,0.00,4,2,3,1,0
"SynchronizedSortedBag",7,1.00,1.00,19,0.12,1411.45,8,1,3,7,5,104.22,42,31,4.00,15.00,1,0.67,0,2,2,3,3,7,0.00,0.00,org.apache.commons.collections.bag.SynchronizedBag,136.45,0,1,0,366.10,0,109,0.00,7,5,2,1,1
"SynchronizedSortedSet",10,1.00,1.00,31,0.24,4074.00,11,1,3,10,4,120.86,46,48,8.00,6.00,1,0.50,0,1,2,1,2,13,0.00,0.00,org.apache.commons.collections.collection.SynchronizedCollection,131.89,0,1,0,713.89,0,193,0.00,10,8,3,1,1
"TestAbstractLinkedList",7,0.00,2.86,114,1.38,60833.05,7,0,1,7,4,131.54,15,136,13.00,7.00,5,0.40,2,2,7,2,3,7,0.00,0.67,org.apache.commons.collections.list.AbstractTestList,94.12,0,0,0,4133.65,5,802,0.00,20,0,2,2,1
"TestAbstractOrderedBidiMapDecorator",7,0.00,1.00,15,0.08,686.32,7,0,6,7,4,191.25,5,24,5.00,7.00,1,0.75,0,3,1,3,4,1,0.00,0.00,org.apache.commons.collections.bidimap.AbstractTestOrderedBidiMap,142.74,0,0,0,225.20,0,72,0.09,7,6,1,1,0
"TestAbstractOrderedBidiMapDecorator$TestOrderedBidiMap",3,1.00,1.33,11,0.07,1335.56,4,1,6,3,4,178.79,3,16,6.00,4.00,2,0.75,0,3,2,4,4,1,0.33,0.00,org.apache.commons.collections.bidimap.AbstractOrderedBidiMapDecorator,128.79,0,0,0,224.61,1,62,0.11,4,1,0,3,0
"TestAll",3,0.00,1.00,33,0.46,20665.66,3,0,3,3,24,135.63,7,37,14.00,3.00,1,0.50,0,1,2,24,2,1,0.00,0.00,junit.framework.TestCase,101.70,0,0,0,1378.28,0,277,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,17,0.19,6361.33,3,0,3,3,8,143.89,8,21,13.00,3.00,1,0.50,0,1,2,8,2,1,0.00,0.00,junit.framework.TestCase,116.47,0,0,0,556.21,0,133,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,17,0.19,6361.33,3,0,3,3,8,143.89,8,21,13.00,3.00,1,0.50,0,1,2,8,2,1,0.00,0.00,junit.framework.TestCase,116.47,0,0,0,556.21,0,133,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,24,0.30,12200.49,3,0,3,3,15,136.08,8,28,14.00,3.00,1,0.50,0,1,2,15,2,1,0.00,0.00,junit.framework.TestCase,108.66,0,0,0,895.60,0,196,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,16,0.17,5602.37,3,0,3,3,7,167.89,3,20,13.00,3.00,1,0.50,0,1,2,7,2,1,0.00,0.00,junit.framework.TestCase,117.89,0,0,0,511.12,0,124,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,20,0.23,8762.42,3,0,3,3,11,140.16,8,24,14.00,3.00,1,0.50,0,1,2,11,2,1,0.00,0.00,junit.framework.TestCase,112.75,0,0,0,696.96,0,160,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,14,0.14,4160.11,3,0,3,3,5,148.49,8,18,12.00,3.00,1,0.50,0,1,2,5,2,1,0.00,0.00,junit.framework.TestCase,121.07,0,0,0,424.05,0,106,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,36,0.52,23663.32,3,0,3,3,27,127.24,8,40,14.00,3.00,1,0.50,0,1,2,27,2,1,0.00,0.00,junit.framework.TestCase,99.83,0,0,0,1548.07,0,304,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,14,0.14,4160.11,3,0,3,3,5,141.69,9,18,12.00,3.00,1,0.50,0,1,2,5,2,1,0.00,0.00,junit.framework.TestCase,121.07,0,0,0,424.05,0,106,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,15,0.16,4867.65,3,0,3,3,6,153.34,7,19,12.00,3.00,1,0.50,0,1,2,6,2,1,0.00,0.00,junit.framework.TestCase,119.42,0,0,0,467.04,0,115,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,43,0.65,30929.71,3,0,3,3,34,123.45,8,47,14.00,3.00,1,0.50,0,1,2,34,2,1,0.00,0.00,junit.framework.TestCase,96.03,0,0,0,1958.26,0,367,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,20,0.23,8762.42,3,0,3,3,11,140.16,8,24,14.00,3.00,1,0.50,0,1,2,11,2,1,0.00,0.00,junit.framework.TestCase,112.75,0,0,0,696.96,0,160,0.00,3,1,0,1,0
"TestAllPackages",3,0.00,1.00,21,0.45,30743.79,3,0,3,3,0,141.59,7,25,28.00,3.00,1,0.50,0,1,2,0,2,1,0.00,0.00,junit.framework.TestCase,107.66,0,0,0,1345.32,0,287,0.00,3,1,0,1,0
"TestArrayIterator",8,0.86,1.50,38,0.35,8662.55,9,1,4,8,4,165.30,14,53,8.00,16.00,3,0.67,1,4,4,2,5,3,0.25,0.20,org.apache.commons.collections.iterators.AbstractTestIterator,121.52,0,0,0,1058.84,3,241,0.31,12,4,2,1,1
"TestArrayIterator2",12,0.73,2.00,78,0.85,36663.29,13,1,4,12,4,151.24,25,112,13.00,28.00,9,0.67,1,4,4,2,5,12,0.33,0.20,org.apache.commons.collections.iterators.AbstractTestIterator,112.77,0,0,0,2544.50,3,530,0.29,24,8,2,1,3
"TestArrayList",6,0.60,1.17,23,0.20,2577.82,7,1,4,6,3,176.79,8,32,6.00,6.00,2,0.33,3,2,5,1,3,3,0.50,1.00,org.apache.commons.collections.list.AbstractTestList,128.23,0,0,0,614.06,4,153,0.00,7,1,2,2,0
"TestArrayListIterator",8,0.00,1.75,43,0.48,13844.93,8,0,6,8,3,153.33,18,59,8.00,14.00,4,0.83,0,5,3,2,6,9,0.00,0.00,org.apache.commons.collections.iterators.TestArrayIterator,117.85,0,0,0,1448.37,3,293,0.32,14,5,1,1,2
"TestArrayListIterator2",8,0.00,1.00,17,0.13,1427.21,8,0,3,8,4,189.70,6,26,7.00,14.00,1,0.83,0,5,1,3,6,1,0.00,0.00,org.apache.commons.collections.iterators.TestArrayIterator2,140.83,0,0,0,386.06,0,112,0.30,8,7,1,1,1
"TestArrayStack",8,0.57,1.25,46,0.49,9714.49,9,1,3,8,4,168.09,8,67,8.00,8.00,3,0.75,0,3,6,3,4,4,0.50,0.00,org.apache.commons.collections.TestArrayList,118.09,0,0,0,1459.41,3,330,0.19,10,2,1,1,1
"TestBag",12,0.00,1.33,135,1.52,48664.66,12,0,4,12,3,145.62,22,158,10.00,12.00,4,0.50,2,3,10,3,4,9,0.00,0.50,org.apache.commons.collections.TestObject,103.07,0,0,0,4561.76,3,957,0.11,16,2,0,2,1
"TestBagUtils",12,0.18,2.33,86,0.96,22308.06,15,3,11,15,20,151.28,25,141,14.00,60.00,3,0.67,0,2,11,19,3,18,0.17,0.00,org.apache.commons.collections.BulkTest,112.81,3,0,3,2880.30,2,620,0.00,28,1,1,1,0
"TestBeanMap",18,0.94,1.11,68,0.85,14965.04,19,1,6,19,4,142.24,58,136,19.00,62.00,3,0.80,0,4,9,3,5,25,0.11,0.00,org.apache.commons.collections.map.AbstractTestMap,126.22,1,0,1,2558.78,4,562,0.49,20,9,1,1,3
"TestBeanMap$BeanWithProperties",20,0.00,1.00,51,0.25,1933.07,30,10,6,20,0,189.58,17,72,10.00,340.00,1,0.00,0,0,10,0,1,1,0.10,0.00,java.lang.Object,139.97,0,1,0,763.30,0,224,0.00,20,10,0,2,0
"TestBinaryHeap",15,0.00,2.73,180,2.13,112135.55,15,0,11,15,6,113.33,50,222,26.00,37.00,7,0.80,0,4,7,5,5,25,0.00,0.00,org.apache.commons.collections.collection.AbstractTestCollection,99.61,0,0,0,6393.79,7,1192,0.41,41,8,1,1,3
"TestBlockingBuffer",24,0.00,1.50,162,1.81,38230.27,24,0,10,24,5,97.32,119,211,21.00,24.00,2,0.75,0,3,20,4,4,72,0.00,0.00,org.apache.commons.collections.AbstractTestObject,114.50,0,0,0,5444.68,4,1156,0.23,36,4,1,1,1
