Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF
"IteratorUtils",69,0.12,2.00,291,4.93,222802.43,77,8,47,69,74,91.89,910,461,20.00
"IteratorUtilsTest",31,0.14,3.19,595,8.61,847373.23,36,5,28,32,15,81.51,134,755,33.00
"IteratorUtilsTest$NodeList",2,0.00,1.00,5,0.03,417.08,2,0,28,2,0,137.66,0,10,2.00
"KeepCommand",2,0.00,1.00,5,0.05,597.68,2,0,0,2,4,116.29,28,9,4.00
"KeyAnalyzer",10,0.19,1.20,24,0.27,5750.34,14,4,2,10,3,87.54,78,33,10.00
"KeyValue",2,0.00,1.00,3,0.04,459.15,2,0,0,2,17,127.74,10,4,0.00
"LRUMap",25,0.17,1.68,114,1.62,82740.12,29,4,6,25,8,74.19,275,190,21.00
"LRUMapTest",23,0.00,3.30,507,9.32,1214390.69,23,0,10,23,6,129.67,35,531,48.00
"LRUMapTest$MockLRUMapSubclass",2,0.00,1.00,12,0.12,2285.32,6,4,10,2,1,164.63,3,16,7.00
"LRUMapTest$MockLRUMapSubclassBlocksRemove",2,1.00,1.00,6,0.06,679.35,3,1,10,2,1,180.01,3,10,5.00
"LRUMapTest$MockLRUMapSubclassFirstBlocksRemove",2,1.00,1.50,8,0.08,1375.56,3,1,10,2,1,172.82,3,14,7.00
"LRUMapTest$SingleHashCode",3,1.00,1.00,8,0.04,441.22,4,1,10,3,0,187.81,3,14,1.00
"LRUMapTest$Thread",1,0.00,6.00,23,0.26,13155.31,1,0,10,1,0,86.39,0,33,47.00
"LRUMapTest$ThreadGroup",1,0.00,1.00,4,0.04,636.86,1,0,10,1,0,126.23,0,7,4.00
"LRUMapTest$ThreadGroup_0",1,0.00,1.00,4,0.04,636.86,1,0,10,1,0,126.23,0,7,4.00
"LRUMapTest$ThreadGroup_2",1,0.00,1.00,4,0.04,636.86,1,0,10,1,0,126.23,0,7,4.00
"LRUMapTest$ThreadGroup_4",1,0.00,1.00,4,0.04,636.86,1,0,10,1,0,126.23,0,7,4.00
"LRUMapTest$Thread_1",1,0.00,6.00,23,0.29,15676.28,1,0,10,1,0,85.79,0,33,47.00
"LRUMapTest$Thread_3",1,0.00,6.00,23,0.29,14141.56,1,0,10,1,0,86.14,0,33,49.00
"LRUMapTest$Thread_5",1,0.00,6.00,22,0.25,12682.72,1,0,10,1,0,87.23,0,32,47.00
"LazyIteratorChain",5,0.31,2.00,30,0.28,10335.50,9,4,1,5,7,103.07,74,41,4.00
"LazyIteratorChainTest",9,0.03,2.11,89,1.41,58430.65,13,4,6,9,4,149.39,5,106,17.00
"LazyIteratorChainTest$LazyIteratorChain<String>",1,0.00,1.00,3,0.02,288.00,1,0,6,1,0,133.61,0,6,2.00
"LazyIteratorChainTest$LazyIteratorChain<String>_0",1,0.00,2.00,10,0.07,1763.89,1,0,6,1,0,107.67,0,14,2.00
"LazyIteratorChainTest$LazyIteratorChain<String>_1",1,0.00,2.00,8,0.06,1338.20,1,0,6,1,0,112.23,0,12,4.00
"LazyIteratorChainTest$Predicate<Integer>",1,0.00,1.00,3,0.03,420.00,1,0,6,1,0,132.31,0,5,4.00
"LazyList",4,0.33,2.00,30,0.37,17181.77,6,2,2,4,4,131.62,74,38,9.00
"LazyMap",7,0.50,1.43,30,0.48,14380.94,9,2,8,7,9,92.90,92,44,11.00
"LazyMapTest",6,1.00,1.00,30,0.50,16090.00,7,1,7,7,5,134.87,19,41,7.00
"LazyMapTest$Transformer<Number,Integer>",1,0.00,1.00,3,0.02,210.80,1,0,7,1,0,134.67,0,5,3.00
"LazySortedMap",11,1.00,1.00,27,0.46,13496.90,12,1,4,11,6,88.24,79,41,11.00
"LazySortedMapTest",8,0.71,1.25,43,0.67,22051.53,9,1,10,9,6,139.56,23,65,9.00
"LinkedMap",12,1.00,1.17,36,0.34,7206.49,13,1,13,12,10,81.09,110,49,7.00
"LinkedMap$LinkedMapList",18,0.53,1.00,38,0.46,7811.04,19,1,13,18,4,167.77,3,74,11.00
"LinkedMapTest",15,0.00,2.27,157,2.12,145188.36,15,0,10,15,8,145.07,26,180,32.00
"LinkedMapTest$TestListView",9,0.00,1.00,19,0.15,1721.29,9,0,10,9,2,140.70,0,37,5.00
"ListIteratorWrapper",11,0.29,2.45,85,0.89,33499.14,18,7,7,12,7,59.88,99,117,14.00
"ListIteratorWrapper2Test",7,0.17,2.14,103,1.35,104506.06,9,2,5,7,3,108.79,23,120,33.00
"ListIteratorWrapperTest",7,0.17,2.29,117,1.56,158034.61,9,2,5,7,3,96.49,26,136,34.00
"ListOrderedMap",28,0.22,1.57,129,1.62,57878.76,30,2,21,29,20,69.83,248,189,15.00
"ListOrderedMap$EntrySetView",12,0.12,1.33,40,0.47,10068.96,15,3,21,12,1,150.04,1,68,8.00
"ListOrderedMap$KeySetView",5,0.50,1.00,13,0.19,3331.16,6,1,21,5,2,165.32,1,23,4.00
"ListOrderedMap$KeySetView$AbstractUntypedIteratorDecorator<Map.Entry<K,Object>,K>",1,0.00,1.00,3,0.02,186.86,1,0,21,3,0,135.08,0,5,3.00
"ListOrderedMap$ListOrderedIterator",3,0.25,1.00,12,0.15,2584.01,5,2,21,3,2,164.54,1,17,5.00
"ListOrderedMap$ListOrderedMapEntry",3,0.50,1.00,9,0.10,1474.94,4,1,21,3,2,171.11,1,15,4.00
"ListOrderedMap$ListOrderedMapIterator",11,0.38,1.45,47,0.41,6249.72,15,4,21,11,4,148.22,1,65,7.00
"ListOrderedMap$ValuesView",8,0.29,1.00,19,0.27,4556.32,9,1,21,8,2,161.38,1,35,5.00
"ListOrderedMap$ValuesView$AbstractUntypedIteratorDecorator<Map.Entry<Object,V>,V>",1,0.00,1.00,3,0.02,186.86,1,0,21,3,0,135.08,0,5,3.00
"ListOrderedMap2Test",11,0.00,2.64,99,1.15,49417.43,11,0,6,11,6,142.76,24,115,30.00
"ListOrderedMap2Test$TestListView",9,0.00,1.00,19,0.15,1721.29,9,0,6,9,2,140.70,0,37,5.00
"ListOrderedMapTest",21,0.00,2.52,311,4.46,512266.54,21,0,9,21,7,137.76,34,335,37.00
"ListOrderedMapTest$TestKeyListView",9,0.00,1.00,19,0.15,1721.29,9,0,9,9,2,165.66,1,37,5.00
"ListOrderedMapTest$TestValueListView",9,0.00,1.00,19,0.15,1721.29,9,0,9,9,2,165.66,1,37,5.00
"ListOrderedSet",22,0.12,1.77,109,1.16,37312.94,24,2,12,22,10,75.91,157,149,14.00
"ListOrderedSet$OrderedSetIterator",5,0.12,1.00,18,0.17,2869.68,7,2,12,5,2,177.75,6,28,6.00
"ListOrderedSet2Test",7,0.00,2.00,109,1.40,93720.47,11,4,3,8,2,135.75,13,109,27.00
"ListOrderedSetTest",11,0.10,2.27,171,2.41,146361.55,15,4,7,12,3,141.86,15,187,39.00
"ListOrderedSetTest$A",2,0.00,1.00,5,0.04,540.37,2,0,7,2,0,136.78,0,10,2.00
"ListOrderedSetTest$B",2,0.00,1.00,5,0.04,540.37,2,0,7,2,0,136.78,0,10,2.00
"ListUtils",24,0.00,2.00,135,2.16,117101.65,24,0,17,24,20,107.29,370,169,21.00
"ListUtils$CharSequenceAsList",3,0.50,1.00,8,0.07,824.12,4,1,17,3,0,185.67,3,14,3.00
"ListUtils$LcsVisitor",5,0.50,1.00,10,0.08,777.30,6,1,17,5,1,189.15,3,14,3.00
"ListUtils$Partition",4,0.17,1.75,21,0.28,11008.85,6,2,17,4,0,166.65,4,33,5.00
"ListUtilsTest",23,0.03,1.65,248,3.94,174125.56,32,9,11,24,6,149.61,32,312,24.00
"ListUtilsTest$Factory<Integer>",1,0.00,1.00,5,0.02,274.81,2,1,11,1,0,125.49,0,7,3.00
"ListUtilsTest$Predicate<Number>",1,0.00,1.00,3,0.02,284.28,1,0,11,1,0,133.65,0,5,2.00
"ListUtilsTest$Predicate<Object>",1,0.00,1.00,3,0.02,195.74,1,0,11,1,0,134.93,0,5,1.00
"ListValuedMap",2,0.00,1.00,3,0.11,2209.64,2,0,1,2,4,110.86,26,6,0.00
"LoopingIterator",6,0.20,1.50,22,0.19,3233.06,8,2,4,6,3,80.16,61,32,4.00
"LoopingIteratorTest",8,0.00,1.38,88,1.26,50651.39,8,0,5,8,1,92.68,36,103,14.00
"LoopingListIterator",13,0.12,1.77,52,0.43,8562.24,15,2,4,13,3,78.83,135,80,8.00
"LoopingListIteratorTest",12,0.00,1.42,199,2.61,158690.57,12,0,5,12,1,89.73,50,222,17.00
"MapBackedSet",18,0.02,1.11,54,0.61,15115.41,21,3,5,18,3,159.55,46,74,11.00
"MapBackedSet2Test",6,0.00,2.17,51,0.54,30944.25,6,0,3,6,3,156.60,6,49,24.00
"MapBackedSetTest",3,0.00,1.00,7,0.06,822.97,3,0,2,3,3,138.08,12,13,4.00
"MapIterator",6,0.00,1.00,7,0.34,5123.20,6,0,1,6,49,97.77,47,8,0.00
"MapPerformance",3,1.00,1.33,35,0.40,18240.68,4,1,5,3,1,134.48,60,37,8.00
"MapPerformance$DummyMap",12,0.00,1.00,23,0.17,1653.44,12,0,5,12,0,165.26,1,36,7.00
"MapTransformer",4,0.17,1.25,14,0.19,5190.37,6,2,3,4,4,75.99,37,20,6.00
"MapUtils",73,0.50,2.08,385,6.44,351144.33,75,2,30,75,28,106.13,1109,548,22.00
"MapUtils$AbstractMapDecorator<K,V>",0,0.00,0.00,1,0.00,0.00,0,0,30,0,0,171.00,0,1,0.00
"MapUtils$AbstractSortedMapDecorator<K,V>",0,0.00,0.00,1,0.00,0.00,0,0,30,0,0,171.00,0,1,0.00
"MapUtilsTest",36,0.00,1.56,514,9.19,652784.83,36,0,22,36,15,140.06,20,634,33.00
"MapUtilsTest$ListResourceBundle",1,0.00,2.00,12,0.16,6696.90,1,0,22,1,0,100.16,0,16,7.00
"MapUtilsTest$Predicate<Object>",1,0.00,1.00,3,0.02,195.74,1,0,22,1,0,134.93,0,5,1.00
"MapUtilsTest$Transformer<Object,Object>",1,0.00,2.00,5,0.03,735.43,1,0,22,1,0,121.89,0,8,6.00
"MapUtilsTest$Transformer<X,Integer>",1,0.00,1.00,3,0.01,149.45,1,0,22,1,0,135.85,0,5,2.00
"MapUtilsTest$X",2,0.00,1.00,8,0.07,1139.77,4,2,22,2,0,173.58,3,11,2.00
"MockTestCase",5,0.50,1.60,24,0.25,6550.20,6,1,5,6,0,170.67,5,30,9.00
"MultiKey",14,0.15,1.43,51,0.53,12742.98,17,3,2,14,5,87.30,165,78,5.00
"MultiKeyMap",39,1.00,2.51,308,6.46,393397.18,40,1,7,39,7,56.57,385,455,34.00
"MultiKeyMapTest",23,0.03,1.61,334,8.00,1925735.65,31,8,5,24,6,138.52,23,391,39.00
"MultiKeyTest",14,0.23,1.36,147,2.56,145004.13,19,5,10,15,1,150.62,12,171,36.00
"MultiKeyTest$DerivedMultiKey",3,1.00,1.00,8,0.05,478.58,4,1,10,3,1,137.53,0,12,2.00
"MultiKeyTest$SystemHashCodeSimulatingKey",4,0.11,1.00,13,0.10,1574.17,7,3,10,4,0,131.24,0,24,3.00
"MultiMap",7,0.00,1.00,8,0.64,12922.53,7,0,1,7,5,118.69,95,9,0.00
"MultiMapUtils",12,0.91,1.58,42,0.69,28982.53,13,1,10,14,11,82.07,137,68,13.00
"MultiMapUtilsTest",10,0.00,2.00,94,1.05,35262.95,10,0,10,10,4,153.17,6,104,15.00
"MultiSet",15,0.00,1.00,16,4.34,169752.13,15,0,3,15,21,87.85,138,26,0.00
"MultiSet$Entry",4,0.00,1.00,5,0.16,2097.83,4,0,3,4,0,103.07,45,8,0.00
"MultiSetUtils",5,1.00,1.00,11,0.17,4442.24,6,1,4,7,6,112.73,69,20,8.00
"MultiValueMap",22,0.32,1.91,116,1.99,81803.83,25,3,20,22,17,67.63,224,172,19.00
"MultiValueMap$LazyIteratorChain<Entry<K,V>>",1,0.00,2.00,7,0.25,16302.32,1,0,20,1,2,105.85,0,24,12.00
"MultiValueMap$LazyIteratorChain<Entry<K,V>>$Transformer<V,Entry<K,V>>",1,0.00,1.00,3,0.09,2886.03,1,0,20,1,0,125.72,0,5,6.00
"MultiValueMap$LazyIteratorChain<Entry<K,V>>$Transformer<V,Entry<K,V>>$Entry<K,V>",3,0.00,1.00,7,0.04,410.11,3,0,20,3,0,140.22,0,14,3.00
"MultiValueMap$ReflectionFactory",3,0.25,1.67,13,0.16,3219.59,5,2,20,3,2,167.93,5,21,7.00
"MultiValueMap$Values",3,0.00,1.33,13,0.10,2584.00,3,0,20,3,2,172.39,4,18,5.00
"MultiValueMap$ValuesIterator",4,0.33,1.25,16,0.13,1934.90,7,3,20,4,1,175.99,3,25,3.00
"MultiValueMapTest",36,0.00,1.17,313,4.97,224235.97,36,0,16,36,4,152.87,22,372,25.00
"MultiValuedMap",19,0.00,1.00,20,5.68,169164.59,19,0,4,19,17,101.67,229,21,0.00
"NOPClosure",4,0.33,1.00,10,0.09,1343.90,6,2,2,5,9,103.81,24,17,4.00
"NOPTransformer",4,0.33,1.00,11,0.10,1746.21,6,2,2,5,8,101.37,24,18,5.00
"NodeCachingLinkedList",14,0.00,1.36,68,0.58,14241.07,19,5,5,14,2,73.30,112,88,8.00
"NodeCachingLinkedListTest",7,0.00,1.43,85,1.02,88306.32,7,0,4,7,3,109.69,24,94,18.00
"NodeListIterator",5,0.00,1.60,19,0.18,3594.06,7,2,4,5,2,91.93,31,28,4.00
"NodeListIteratorTest",8,0.21,1.25,40,0.46,14046.39,10,2,6,8,2,149.81,20,55,8.00
"NodeListIteratorTest$NodeList",2,0.00,1.00,5,0.02,223.12,2,0,6,2,0,139.80,0,8,3.00
"NodeListIteratorTest$NodeList_0",2,0.00,1.00,5,0.03,295.40,2,0,6,2,0,138.84,0,8,2.00
"NonePredicate",4,1.00,2.00,22,0.29,10552.91,5,1,2,4,6,74.90,46,28,11.00
"NotNullPredicate",4,0.33,1.00,11,0.10,1491.64,6,2,2,5,6,101.91,24,18,4.00
"NotPredicate",4,0.17,1.25,14,0.17,4017.75,6,2,2,4,4,77.26,34,21,6.00
"NullComparator",7,0.06,2.00,34,0.42,14933.30,10,3,3,7,5,102.73,101,43,6.00
"NullIsExceptionPredicate",4,0.17,1.50,16,0.19,4465.19,6,2,3,4,5,74.20,36,24,6.00
"NullIsFalsePredicate",4,0.17,1.50,16,0.18,4303.33,6,2,2,4,4,74.46,35,24,6.00
"NullIsTruePredicate",4,0.17,1.50,16,0.18,4303.33,6,2,2,4,4,74.46,35,24,6.00
"NullPredicate",4,0.33,1.00,11,0.10,1491.64,6,2,2,5,7,101.91,24,18,4.00
"NullPredicateTest",3,0.00,1.00,9,0.09,1313.73,3,0,4,3,3,132.17,0,16,4.00
"ObjectArrayIterator",10,0.11,1.50,39,0.35,8791.05,14,4,2,10,4,76.36,83,55,3.00
"ObjectArrayIteratorTest",11,0.80,1.27,39,0.47,11617.07,12,1,2,11,3,172.20,6,62,10.00
"ObjectArrayListIterator",11,0.70,1.27,33,0.33,6522.94,12,1,2,11,5,81.68,106,51,5.00
"ObjectArrayListIterator2Test",6,1.00,1.00,14,0.16,3040.31,7,1,0,6,2,185.26,5,27,5.00
"ObjectArrayListIteratorTest",6,0.00,2.00,39,0.57,20465.81,6,0,3,6,2,136.43,17,58,12.00
"ObjectGraphIterator",8,0.22,2.62,63,0.65,23876.53,15,7,5,9,3,102.96,123,92,13.00
"ObjectGraphIteratorTest",19,0.11,2.11,240,3.45,149960.24,24,5,6,19,4,146.13,12,279,24.00
"ObjectGraphIteratorTest$Branch",3,0.00,1.00,9,0.08,941.56,4,1,6,4,0,133.31,0,13,4.00
"ObjectGraphIteratorTest$Forest",3,0.00,1.00,9,0.08,941.56,4,1,6,4,0,172.65,1,13,4.00
"ObjectGraphIteratorTest$Leaf",2,1.00,1.00,6,0.03,239.80,3,1,6,2,0,136.60,0,9,0.00
"ObjectGraphIteratorTest$LeafFinder",1,0.00,5.00,11,0.11,3495.88,1,0,6,1,1,153.10,1,17,20.00
"ObjectGraphIteratorTest$Tree",3,0.00,1.00,9,0.08,941.56,4,1,6,4,0,133.31,0,13,4.00
"OnePredicate",4,1.00,2.25,25,0.33,13358.17,5,1,2,4,6,71.96,46,33,12.00
"OrPredicate",4,0.22,1.25,16,0.23,7088.69,7,3,2,4,4,72.76,37,24,7.00
"OrderedBidiMap",1,0.00,1.00,2,0.05,923.60,1,0,0,1,13,125.83,15,3,0.00
"OrderedIterator",2,0.00,1.00,3,0.06,731.07,2,0,1,2,18,118.45,11,4,0.00
"OrderedMap",5,0.00,1.00,6,0.30,6091.84,5,0,0,5,17,106.75,32,7,0.00
"OrderedMapIterator",2,0.00,1.00,3,0.08,1187.86,2,0,0,2,34,116.79,11,4,0.00
"PassiveExpiringMap",27,0.27,1.26,91,1.09,22006.98,30,3,10,28,2,78.49,231,144,13.00
"PassiveExpiringMap$ConstantTimeToLiveExpirationPolicy",4,0.50,1.50,17,0.15,2900.08,6,2,10,4,0,99.83,54,26,5.00
"PassiveExpiringMap$ExpirationPolicy",1,0.00,1.00,2,0.03,338.57,1,0,10,1,0,91.52,8,4,0.00
"PassiveExpiringMapTest",19,0.00,1.21,118,1.76,64629.67,19,0,6,19,3,162.41,24,151,21.00
"PassiveExpiringMapTest$TestExpirationPolicy",1,1.00,3.00,8,0.07,1415.26,2,1,6,1,0,161.81,1,13,3.00
"PatriciaTrie",2,1.00,1.00,6,0.06,791.85,3,1,2,2,6,141.65,34,9,0.00
"PatriciaTrie2Test",5,0.00,1.00,11,0.09,1002.52,5,0,4,5,4,187.85,7,20,5.00
"PatriciaTrieTest",9,0.00,2.11,269,5.26,1036000.85,9,0,9,9,3,113.60,19,297,23.00
"PeekingIterator",8,0.29,2.00,46,0.41,13214.05,12,4,2,8,3,72.73,58,65,7.00
"PeekingIteratorTest",11,0.35,1.27,63,0.69,18018.24,13,2,7,11,2,167.12,11,88,11.00
"PermutationIterator",4,0.42,3.25,60,0.79,90023.53,8,4,8,4,2,58.47,50,66,35.00
"PermutationIteratorTest",12,0.41,1.67,105,1.29,65081.62,14,2,7,12,2,152.07,19,126,18.00
"Predicate",1,0.00,1.00,2,0.02,166.86,1,0,0,1,95,92.04,9,3,0.00
"PredicateDecorator",1,0.00,1.00,2,0.04,650.53,1,0,1,1,2,89.28,8,3,0.00
"PredicateTransformer",4,0.17,1.25,14,0.16,3380.43,6,2,3,4,4,77.50,35,20,6.00
"PredicateUtils",30,0.00,1.00,62,1.16,35473.75,30,0,23,30,31,97.75,362,100,17.00
"PredicateUtilsTest",65,0.00,1.06,353,6.71,474907.45,65,0,18,65,14,162.72,58,532,27.00
"PredicatedBag",9,1.00,1.00,21,0.29,5806.74,10,1,4,9,9,107.02,51,38,7.00
"PredicatedBagTest",10,1.00,1.40,51,0.77,27137.23,11,1,6,10,7,160.30,18,72,12.00
"PredicatedBagTest$Predicate<T>",1,0.00,1.00,3,0.02,195.74,1,0,6,1,0,134.93,0,5,1.00
"PredicatedCollection",7,0.50,1.57,32,0.37,10835.32,9,2,19,7,17,89.05,89,42,15.00
"PredicatedCollection$Builder",14,0.00,1.64,63,0.71,21871.18,17,3,19,15,10,79.10,159,86,13.00
"PredicatedCollectionBuilderTest",7,0.00,1.29,55,0.75,17684.65,7,0,9,7,3,145.33,16,72,23.00
"PredicatedCollectionBuilderTest$OddPredicate",1,0.00,1.00,3,0.02,250.84,1,0,9,1,1,134.08,0,5,1.00
"PredicatedCollectionTest",11,0.40,1.18,46,0.71,22557.18,13,2,6,12,5,167.92,17,73,13.00
"PredicatedCollectionTest$Predicate<E>",1,0.00,1.00,3,0.02,195.74,1,0,6,1,0,134.93,0,5,1.00
"PredicatedList",15,1.00,1.07,40,0.48,10271.63,16,1,6,15,8,139.43,55,57,10.00
"PredicatedList$PredicatedListIterator",3,0.00,1.00,9,0.08,1049.64,3,0,6,3,1,160.36,8,15,3.00
"PredicatedListTest",10,0.44,1.30,53,0.82,28793.69,12,2,4,11,4,159.49,18,87,13.00
"PredicatedListTest$Predicate<E>",1,0.00,1.00,3,0.02,195.74,1,0,4,1,0,134.93,0,5,1.00
"PredicatedMap",9,0.21,1.56,41,0.62,17639.21,12,3,7,9,7,71.07,88,63,10.00
"PredicatedMapTest",7,0.42,1.57,48,0.93,48922.02,9,2,6,8,5,123.88,23,70,21.00
"PredicatedMapTest$Predicate<Object>",1,0.00,1.00,3,0.02,195.74,1,0,6,1,0,134.93,0,5,1.00
"PredicatedMultiSet",11,1.00,1.00,26,0.35,6831.56,12,1,4,11,7,123.17,51,48,8.00
"PredicatedMultiSetTest",10,1.00,1.40,51,0.77,26161.55,11,1,6,10,7,160.42,18,72,12.00
"PredicatedMultiSetTest$Predicate<T>",1,0.00,1.00,3,0.02,266.51,1,0,6,1,0,133.87,0,6,1.00
"PredicatedNavigableSet",14,1.00,1.00,33,0.46,10328.28,15,1,3,14,5,141.67,51,61,10.00
"PredicatedNavigableSetTest",10,0.39,1.20,45,0.66,21794.11,12,2,9,11,5,164.55,17,66,11.00
"PredicatedNavigableSetTest$Predicate<E>",1,0.00,1.00,3,0.03,565.71,1,0,9,1,0,131.30,0,5,4.00
"PredicatedQueue",8,1.00,1.00,19,0.21,4249.57,9,1,3,8,7,95.12,54,30,7.00
"PredicatedQueueTest",10,0.39,1.00,35,0.49,12112.31,12,2,8,11,5,173.16,15,53,11.00
"PredicatedQueueTest$Predicate<E>",1,0.00,1.00,3,0.02,195.74,1,0,8,1,0,134.93,0,5,1.00
"PredicatedSet",5,1.00,1.00,12,0.18,3993.69,6,1,3,5,8,84.27,48,21,7.00
"PredicatedSetTest",9,0.44,1.22,39,0.60,20405.43,11,2,4,10,4,162.23,17,64,11.00
"PredicatedSetTest$Predicate<E>",1,0.00,1.00,3,0.02,195.74,1,0,4,1,0,134.93,0,5,1.00
"PredicatedSortedBag",6,1.00,1.00,14,0.19,3927.32,7,1,3,6,7,85.72,50,26,7.00
"PredicatedSortedBagTest",9,0.44,1.22,38,0.53,14105.26,11,2,6,9,7,167.16,15,52,11.00
"PredicatedSortedBagTest$Predicate<T>",1,0.00,1.00,3,0.02,195.74,1,0,6,1,0,134.93,0,5,1.00
"PredicatedSortedMap",9,1.00,1.00,23,0.39,11036.53,10,1,3,9,5,92.90,59,35,11.00
"PredicatedSortedMapTest",10,0.44,1.60,70,1.30,65615.51,12,2,8,12,4,133.77,28,106,18.00
"PredicatedSortedMapTest$Predicate<Object>",1,0.00,1.00,3,0.02,195.74,1,0,8,1,0,134.93,0,5,1.00
"PredicatedSortedSet",9,1.00,1.00,23,0.34,8713.89,10,1,3,9,5,101.22,53,35,10.00
"PredicatedSortedSetTest",10,0.39,1.20,45,0.66,21794.11,12,2,9,11,5,164.55,17,66,11.00
"PredicatedSortedSetTest$Predicate<E>",1,0.00,1.00,3,0.03,565.71,1,0,9,1,0,131.30,0,5,4.00
"PrototypeFactory",2,0.00,3.00,15,0.30,20239.44,2,0,10,2,6,110.52,33,28,26.00
"PrototypeFactory$PrototypeCloneFactory",3,0.75,2.33,18,0.20,4661.09,5,2,10,3,2,80.24,19,30,11.00
"PrototypeFactory$PrototypeSerializationFactory",2,0.00,3.50,21,0.26,11206.46,3,1,10,2,2,54.48,16,35,56.00
"PushbackIterator",6,0.10,1.33,21,0.27,9946.86,8,2,3,7,3,81.50,43,31,15.00
"PushbackIteratorTest",10,0.39,1.10,50,0.59,12624.49,12,2,6,10,2,170.08,9,71,10.00
"Put",3,0.00,1.00,4,0.15,2447.87,3,0,1,3,4,143.42,12,5,0.00
"QueueUtils",5,1.00,1.00,11,0.19,5627.66,6,1,5,7,6,92.23,57,19,10.00
"QueueUtilsTest",4,0.33,2.50,35,0.47,14764.20,6,2,8,6,8,127.81,12,56,13.00
"ReferenceIdentityMap",11,1.00,1.00,27,0.35,5921.48,12,1,5,11,2,115.45,155,48,7.00
"ReferenceIdentityMapTest",13,0.03,1.54,106,1.63,79876.92,19,6,7,14,5,59.71,135,142,16.00
"ReferenceMap",7,1.00,1.00,18,0.21,2445.24,8,1,4,7,2,149.81,123,29,4.00
"ReferenceMapTest",10,0.33,1.70,62,0.81,28494.45,12,2,5,10,3,84.47,130,90,11.00
"ReplacementsFinder",4,0.42,1.25,21,0.20,3986.15,8,4,2,4,2,93.09,53,28,3.00
"ReplacementsHandler",1,0.00,1.00,2,0.03,361.22,1,0,1,1,1,172.78,20,3,0.00
"ResettableIterator",1,0.00,1.00,2,0.03,300.72,1,0,1,1,33,140.26,4,3,0.00
"ResettableListIterator",0,0.00,0.00,1,0.02,182.59,0,0,1,0,15,171.00,0,2,0.00
"ReverseComparator",5,0.25,1.60,20,0.24,6872.09,7,2,3,5,4,85.90,60,33,6.00
"ReverseComparatorTest",5,0.00,1.00,25,0.35,11683.20,5,0,9,5,3,107.14,23,36,8.00
"ReverseListIterator",11,0.20,1.36,42,0.34,6096.15,14,3,3,11,3,81.40,83,58,7.00
"ReverseListIteratorTest",7,1.00,1.71,80,1.09,59186.16,8,1,6,7,3,120.83,21,98,12.00
"SequencesComparator",6,0.36,4.00,93,1.77,367242.63,11,5,3,6,8,123.48,122,122,63.00
"SequencesComparator$Snake",4,0.11,1.00,14,0.07,1293.89,7,3,3,4,0,86.58,29,19,0.00
"SequencesComparatorTest",7,0.22,2.71,116,1.68,130555.57,10,3,8,7,1,91.26,0,154,29.00
"SequencesComparatorTest$ExecutionVisitor",5,0.38,1.20,20,0.16,2438.62,7,2,8,5,1,127.10,0,24,5.00
"SetUniqueList",20,0.16,1.70,99,1.27,47464.36,22,2,11,20,8,75.06,142,148,14.00
"SetUniqueList$SetListIterator",3,0.00,1.00,13,0.11,1821.48,5,2,11,3,1,173.66,4,19,2.00
"SetUniqueList$SetListListIterator",6,0.10,1.17,22,0.20,3424.59,8,2,11,6,1,172.74,3,36,3.00
"SetUniqueListTest",27,0.96,1.52,366,5.52,288299.48,28,1,8,27,2,135.96,55,428,41.00
"SetUniqueListTest$SetUniqueList307",1,1.00,1.00,4,0.04,528.83,2,1,8,1,1,147.48,3,6,0.00
"SetUtils",23,1.00,1.39,73,1.86,105825.72,24,1,20,25,15,109.76,338,104,18.00
"SetUtils$Predicate<E>",1,0.00,1.00,3,0.02,303.62,1,0,20,1,0,133.42,0,6,2.00
"SetUtils$Predicate<E>_1",1,0.00,1.00,3,0.02,243.67,1,0,20,1,0,134.18,0,6,2.00
"SetUtils$SetView",5,0.00,1.00,12,0.13,2323.90,5,0,20,5,2,114.51,26,19,5.00
"SetUtils$SetView<E>",4,0.00,1.00,9,0.11,1786.67,4,0,20,4,1,136.76,0,18,5.00
"SetUtils$SetView<E>_0",2,0.00,1.00,5,0.06,1044.63,2,0,20,2,1,134.52,0,10,5.00
"SetUtils$SetView<E>_2",2,0.00,1.00,5,0.06,934.33,2,0,20,2,1,134.90,0,10,5.00
"SetUtils$SetView<E>_3",4,0.00,1.00,9,0.11,1786.67,4,0,20,4,1,136.76,0,18,5.00
"SetUtilsTest",10,0.00,2.10,130,1.89,80168.58,12,2,13,10,3,144.01,16,168,22.00
"SetUtilsTest$Predicate<Object>",1,0.00,1.00,3,0.02,266.51,1,0,13,1,0,133.87,0,6,1.00
"SetValuedMap",2,0.00,1.00,3,0.11,2209.64,2,0,1,2,6,106.60,25,6,0.00
"SingletonIterator",6,0.20,1.50,27,0.19,2793.04,10,4,2,6,7,75.28,54,39,3.00
"SingletonIterator2Test",7,0.50,1.14,37,0.42,12883.56,8,1,3,7,3,167.77,8,55,8.00
"SingletonIteratorTest",8,0.71,1.12,44,0.49,14761.65,9,1,3,8,3,166.57,10,63,9.00
"SingletonListIterator",11,0.25,1.36,41,0.29,4324.76,15,4,2,11,3,84.65,80,57,6.00
